PassportNum,ConfirmationNum,FlightNum,SeatNum,AircraftID
387,30026,601,7A,21
388,30027,601,22D,21
389,30028,601,5A,21
390,30029,601,13E,21
391,30030,601,14C,21
392,30031,601,1A,21
393,30032,601,18A,21
394,30033,601,5F,21
395,30034,601,20D,21
396,30035,601,11B,21
397,30036,601,13D,21
398,30037,601,20E,21
399,30038,601,10B,21
400,30039,601,16D,21
401,30040,601,14E,21
402,30041,601,22A,21
403,30042,601,16A,21
404,30043,601,13A,21
405,30044,601,15D,21
406,30045,601,3A,21
407,30046,601,2D,21
408,30047,601,9A,21
409,30048,601,13C,21
410,30049,601,21E,21
411,30050,602,3B,82
412,30051,602,21B,82
413,30052,602,20F,82
414,30053,602,10D,82
415,30054,602,37E,82
416,30055,602,7C,82
417,30056,602,36B,82
418,30057,602,25D,82
419,30058,602,24F,82
420,30059,602,12E,82
421,30060,602,31A,82
422,30061,602,31D,82
423,30062,602,34B,82
424,30063,602,32D,82
425,30064,602,3C,82
426,30065,602,10A,82
427,30066,602,23E,82
428,30067,602,29E,82
429,30068,602,32F,82
430,30069,602,27F,82
431,30070,602,38B,82
432,30071,602,11D,82
433,30072,602,35B,82
434,30073,602,30A,82
435,30074,602,26F,82
436,30075,602,23B,82
437,30076,602,22A,82
438,30077,602,30B,82
439,30078,602,22F,82
440,30079,602,21E,82
441,30080,602,23D,82
442,30081,602,35F,82
443,30082,602,8F,82
444,30083,602,30D,82
445,30084,602,28E,82
446,30085,602,27B,82
447,30086,602,33B,82
448,30087,602,27D,82
449,30088,602,33A,82
450,30089,602,9D,82
451,30090,602,38D,82
452,30091,602,2B,82
453,30092,602,37A,82
454,30093,602,31B,82
455,30094,602,28D,82
456,30095,602,3A,82
457,30096,602,11E,82
458,30097,602,36C,82
459,30098,602,34E,82
460,30099,602,37C,82
461,30100,603,6F,33
462,30101,603,18A,33
463,30102,603,18E,33
464,30103,603,6C,33
465,30104,603,9B,33
466,30105,603,7C,33
467,30106,603,15A,33
468,30107,603,2A,33
469,30108,603,7A,33
470,30109,603,8B,33
471,30110,603,1B,33
472,30111,603,11C,33
473,30112,603,7D,33
474,30113,603,20F,33
475,30114,603,10A,33
476,30115,603,13F,33
477,30116,603,17D,33
478,30117,603,20C,33
479,30118,603,1C,33
480,30119,603,7B,33
481,30120,603,17F,33
482,30121,603,10F,33
483,30122,603,21A,33
484,30123,603,9D,33
485,30124,603,5D,33
486,30125,603,14C,33
487,30126,603,17B,33
488,30127,603,15F,33
489,30128,603,21C,33
490,30129,603,3F,33
491,30130,603,21B,33
492,30131,603,16D,33
493,30132,603,19E,33
494,30133,603,18B,33
495,30134,603,2D,33
496,30135,603,12B,33
497,30136,603,15C,33
498,30137,603,14B,33
499,30138,603,2B,33
500,30139,603,19B,33
501,30140,603,18C,33
502,30141,603,3A,33
503,30142,603,3B,33
504,30143,603,19C,33
505,30144,603,16E,33
506,30145,603,22C,33
507,30146,603,14A,33
508,30147,603,10C,33
509,30148,603,20A,33
510,30149,603,6B,33
511,30150,604,5A,1
512,30151,604,16F,1
513,30152,604,12B,1
514,30153,604,10A,1
515,30154,604,21A,1
516,30155,604,16C,1
517,30156,604,21F,1
518,30157,604,21B,1
519,30158,604,22F,1
520,30159,604,9F,1
1,30160,604,15D,1
2,30161,604,19E,1
3,30162,604,4D,1
4,30163,604,12E,1
5,30164,604,16E,1
6,30165,604,15B,1
7,30166,604,11C,1
8,30167,604,12C,1
9,30168,604,2A,1
10,30169,604,22A,1
11,30170,604,14A,1
12,30171,604,20C,1
13,30172,604,7C,1
14,30173,604,4C,1
15,30174,604,19C,1
16,30175,604,13F,1
17,30176,604,16D,1
18,30177,604,6F,1
19,30178,604,7B,1
20,30179,604,22C,1
21,30180,604,20A,1
22,30181,604,15A,1
23,30182,604,18A,1
24,30183,604,18D,1
25,30184,604,15B,1
26,30185,604,20D,1
27,30186,604,11B,1
28,30187,604,15F,1
29,30188,604,17F,1
30,30189,604,12F,1
31,30190,604,7A,1
32,30191,604,1D,1
33,30192,604,14B,1
34,30193,604,19B,1
35,30194,604,6E,1
36,30195,604,17B,1
37,30196,604,7D,1
38,30197,604,15B,1
39,30198,604,1A,1
40,30199,604,3A,1
41,30200,605,12C,95
42,30201,605,21F,95
43,30202,605,24E,95
44,30203,605,32C,95
45,30204,605,31A,95
46,30205,605,28C,95
47,30206,605,12A,95
48,30207,605,35A,95
49,30208,605,8C,95
50,30209,605,34D,95
51,30210,605,10F,95
52,30211,605,2A,95
53,30212,605,36A,95
54,30213,605,37D,95
55,30214,605,27A,95
56,30215,605,26D,95
57,30216,605,11D,95
58,30217,605,26F,95
59,30218,605,25B,95
60,30219,605,26B,95
61,30220,605,34F,95
62,30221,605,28E,95
63,30222,605,26A,95
64,30223,605,10A,95
65,30224,605,32B,95
66,30225,605,26E,95
67,30226,605,31D,95
68,30227,605,33E,95
69,30228,605,3B,95
70,30229,605,9A,95
71,30230,605,8F,95
72,30231,605,38C,95
73,30232,605,22B,95
74,30233,605,11E,95
75,30234,605,28F,95
76,30235,605,30C,95
77,30236,605,21C,95
78,30237,605,27C,95
79,30238,605,32E,95
80,30239,605,9B,95
81,30240,605,23B,95
82,30241,605,25D,95
83,30242,605,20B,95
84,30243,605,31E,95
85,30244,605,35B,95
86,30245,605,24A,95
87,30246,605,25E,95
88,30247,605,30A,95
89,30248,605,30D,95
90,30249,605,1C,95
91,30250,606,1A,75
92,30251,606,35F,75
93,30252,606,27E,75
94,30253,606,23C,75
95,30254,606,9C,75
96,30255,606,21A,75
97,30256,606,22A,75
98,30257,606,29D,75
99,30258,606,22D,75
100,30259,606,35E,75
101,30260,606,29C,75
102,30261,606,3B,75
103,30262,606,24B,75
104,30263,606,10E,75
105,30264,606,22B,75
106,30265,606,3A,75
107,30266,606,8C,75
108,30267,606,29E,75
109,30268,606,28D,75
110,30269,606,36E,75
111,30270,606,23B,75
112,30271,606,10D,75
113,30272,606,25F,75
114,30273,606,11F,75
115,30274,606,30D,75
116,30275,606,30A,75
117,30276,606,7E,75
118,30277,606,32D,75
119,30278,606,11B,75
120,30279,606,26A,75
121,30280,606,11C,75
122,30281,606,27D,75
123,30282,606,20F,75
124,30283,606,38D,75
125,30284,606,26D,75
126,30285,606,11E,75
127,30286,606,27F,75
128,30287,606,7C,75
129,30288,606,12D,75
130,30289,606,29E,75
131,30290,606,1C,75
132,30291,606,27B,75
133,30292,606,38A,75
134,30293,606,32F,75
135,30294,606,34C,75
136,30295,606,21C,75
137,30296,606,28F,75
138,30297,606,28E,75
139,30298,606,24C,75
140,30299,606,2C,75
141,30300,607,29E,74
142,30301,607,36A,74
143,30302,607,20E,74
144,30303,607,9C,74
145,30304,607,21D,74
146,30305,607,34F,74
147,30306,607,26B,74
148,30307,607,26C,74
149,30308,607,33F,74
150,30309,607,33D,74
151,30310,607,21E,74
152,30311,607,28E,74
153,30312,607,8B,74
154,30313,607,2A,74
155,30314,607,24B,74
156,30315,607,3B,74
157,30316,607,33B,74
158,30317,607,30F,74
159,30318,607,31E,74
160,30319,607,2D,74
161,30320,607,28F,74
162,30321,607,23C,74
163,30322,607,31A,74
164,30323,607,2B,74
165,30324,607,21A,74
166,30325,607,26A,74
167,30326,607,8A,74
168,30327,607,10D,74
169,30328,607,38E,74
170,30329,607,27B,74
171,30330,607,32E,74
172,30331,607,7B,74
173,30332,607,32C,74
174,30333,607,9D,74
175,30334,607,3A,74
176,30335,607,24A,74
177,30336,607,29B,74
178,30337,607,11D,74
179,30338,607,27F,74
180,30339,607,34D,74
181,30340,607,24F,74
182,30341,607,10B,74
183,30342,607,20C,74
184,30343,607,30B,74
185,30344,607,23A,74
186,30345,607,27A,74
187,30346,607,34A,74
188,30347,607,25D,74
189,30348,607,31C,74
190,30349,607,27C,74
191,30350,608,11C,73
192,30351,608,35E,73
193,30352,608,26D,73
194,30353,608,27F,73
195,30354,608,31F,73
196,30355,608,35A,73
197,30356,608,34D,73
198,30357,608,31A,73
199,30358,608,7A,73
200,30359,608,30C,73
201,30360,608,22F,73
202,30361,608,29A,73
203,30362,608,32D,73
204,30363,608,36A,73
205,30364,608,26C,73
206,30365,608,30E,73
207,30366,608,3A,73
208,30367,608,24D,73
209,30368,608,21C,73
210,30369,608,12E,73
211,30370,608,37D,73
212,30371,608,29F,73
213,30372,608,30A,73
214,30373,608,23D,73
215,30374,608,8C,73
216,30375,608,22B,73
217,30376,608,30D,73
218,30377,608,33C,73
219,30378,608,26E,73
220,30379,608,28F,73
221,30380,608,33B,73
222,30381,608,9A,73
223,30382,608,11E,73
224,30383,608,23B,73
225,30384,608,21B,73
226,30385,608,12A,73
227,30386,608,24C,73
228,30387,608,29A,73
229,30388,608,36D,73
230,30389,608,24A,73
231,30390,608,31B,73
232,30391,608,38E,73
233,30392,608,8D,73
234,30393,608,25B,73
235,30394,608,1C,73
236,30395,608,38A,73
237,30396,608,28D,73
238,30397,608,31F,73
239,30398,608,38D,73
240,30399,608,25C,73
241,30400,609,10D,7
242,30401,609,16A,7
243,30402,609,17C,7
244,30403,609,10B,7
245,30404,609,10F,7
246,30405,609,16E,7
247,30406,609,12D,7
248,30407,609,15D,7
249,30408,609,22B,7
250,30409,609,16B,7
251,30410,609,19E,7
252,30411,609,13C,7
253,30412,609,15A,7
254,30413,609,4D,7
255,30414,609,16D,7
256,30415,609,8B,7
257,30416,609,2B,7
258,30417,609,18E,7
259,30418,609,14E,7
260,30419,609,21D,7
261,30420,609,3E,7
262,30421,609,21A,7
263,30422,609,4A,7
264,30423,609,5A,7
265,30424,609,21E,7
266,30425,609,17A,7
267,30426,609,22F,7
268,30427,609,20A,7
269,30428,609,9F,7
270,30429,609,11C,7
271,30430,609,18D,7
272,30431,609,14D,7
273,30432,609,19C,7
274,30433,609,18F,7
275,30434,609,22D,7
276,30435,609,9A,7
277,30436,609,9B,7
278,30437,609,19D,7
279,30438,609,13C,7
280,30439,609,18A,7
281,30440,609,22A,7
282,30441,609,14A,7
283,30442,609,2D,7
284,30443,609,4C,7
285,30444,609,13B,7
286,30445,609,1C,7
287,30446,609,17E,7
288,30447,609,13D,7
289,30448,609,22E,7
290,30449,609,8D,7
291,30450,610,1A,99
292,30451,610,10F,99
293,30452,610,11D,99
294,30453,610,3C,99
295,30454,610,26A,99
296,30455,610,27A,99
297,30456,610,31B,99
298,30457,610,9B,99
299,30458,610,11E,99
300,30459,610,29A,99
301,30460,610,3B,99
302,30461,610,23D,99
303,30462,610,28F,99
304,30463,610,8D,99
305,30464,610,22F,99
306,30465,610,24E,99
307,30466,610,23C,99
308,30467,610,8C,99
309,30468,610,31E,99
310,30469,610,10B,99
311,30470,610,20E,99
312,30471,610,31C,99
313,30472,610,29D,99
314,30473,610,32E,99
315,30474,610,37E,99
316,30475,610,22E,99
317,30476,610,8C,99
318,30477,610,32A,99
319,30478,610,2C,99
320,30479,610,11A,99
321,30480,610,24D,99
322,30481,610,36B,99
323,30482,610,22B,99
324,30483,610,7E,99
325,30484,610,2D,99
326,30485,610,23A,99
327,30486,610,32D,99
328,30487,610,10D,99
329,30488,610,34A,99
330,30489,610,38D,99
331,30490,610,11B,99
332,30491,610,9F,99
333,30492,610,23B,99
334,30493,610,34E,99
335,30494,610,11C,99
336,30495,610,10C,99
337,30496,610,37B,99
338,30497,610,31A,99
339,30498,610,3A,99
340,30499,610,37F,99
341,30500,611,29A,72
342,30501,611,11C,72
343,30502,611,35A,72
344,30503,611,23F,72
345,30504,611,27E,72
346,30505,611,3D,72
347,30506,611,38B,72
348,30507,611,23A,72
349,30508,611,32C,72
350,30509,611,29C,72
351,30510,611,30A,72
352,30511,611,20C,72
353,30512,611,25D,72
354,30513,611,1C,72
355,30514,611,21A,72
356,30515,611,21D,72
357,30516,611,8A,72
358,30517,611,37A,72
359,30518,611,26C,72
360,30519,611,9A,72
361,30520,611,20F,72
362,30521,611,7A,72
363,30522,611,10D,72
364,30523,611,24F,72
365,30524,611,27C,72
366,30525,611,21C,72
367,30526,611,7F,72
368,30527,611,34B,72
369,30528,611,31F,72
370,30529,611,10F,72
371,30530,611,24A,72
372,30531,611,26F,72
373,30532,611,35E,72
374,30533,611,9E,72
375,30534,611,35D,72
376,30535,611,28A,72
377,30536,611,36A,72
378,30537,611,38C,72
379,30538,611,28D,72
380,30539,611,32B,72
381,30540,611,28E,72
382,30541,611,27A,72
383,30542,611,25E,72
384,30543,611,22F,72
385,30544,611,12C,72
386,30545,611,31B,72
387,30546,611,29B,72
388,30547,611,22A,72
389,30548,611,21F,72
390,30549,611,33F,72
391,30550,612,38C,98
392,30551,612,25B,98
393,30552,612,24D,98
394,30553,612,28D,98
395,30554,612,8A,98
396,30555,612,38D,98
397,30556,612,31E,98
398,30557,612,35C,98
399,30558,612,20E,98
400,30559,612,11E,98
401,30560,612,37F,98
402,30561,612,37E,98
403,30562,612,26C,98
404,30563,612,33B,98
405,30564,612,33F,98
406,30565,612,28A,98
407,30566,612,21F,98
408,30567,612,25D,98
409,30568,612,34E,98
410,30569,612,31F,98
411,30570,612,10F,98
412,30571,612,37A,98
413,30572,612,1D,98
414,30573,612,2C,98
415,30574,612,12F,98
416,30575,612,8F,98
417,30576,612,20D,98
418,30577,612,7C,98
419,30578,612,22B,98
420,30579,612,10C,98
421,30580,612,36B,98
422,30581,612,11F,98
423,30582,612,34D,98
424,30583,612,10E,98
425,30584,612,35A,98
426,30585,612,8D,98
427,30586,612,24E,98
428,30587,612,7B,98
429,30588,612,25E,98
430,30589,612,24F,98
431,30590,612,25C,98
432,30591,612,26E,98
433,30592,612,20A,98
434,30593,612,38E,98
435,30594,612,35B,98
436,30595,612,7A,98
437,30596,612,33C,98
438,30597,612,23C,98
439,30598,612,37C,98
440,30599,612,21C,98
441,30600,613,11D,50
442,30601,613,9E,50
443,30602,613,21D,50
444,30603,613,8A,50
445,30604,613,7B,50
446,30605,613,5A,50
447,30606,613,18A,50
448,30607,613,19C,50
449,30608,613,7C,50
450,30609,613,12A,50
451,30610,613,20A,50
452,30611,613,12F,50
453,30612,613,15A,50
454,30613,613,2B,50
455,30614,613,10E,50
456,30615,613,17E,50
457,30616,613,17D,50
458,30617,613,19F,50
459,30618,613,16E,50
460,30619,613,4C,50
461,30620,613,12B,50
462,30621,613,15C,50
463,30622,613,10B,50
464,30623,613,16B,50
465,30624,613,20B,50
466,30625,613,21E,50
467,30626,613,2D,50
468,30627,613,11E,50
469,30628,613,14A,50
470,30629,613,6D,50
471,30630,613,2C,50
472,30631,613,16F,50
473,30632,613,3B,50
474,30633,613,21D,50
475,30634,613,15F,50
476,30635,613,22B,50
477,30636,613,8A,50
478,30637,613,10D,50
479,30638,613,9E,50
480,30639,613,3F,50
481,30640,613,3A,50
482,30641,613,10A,50
483,30642,613,5C,50
484,30643,613,17C,50
485,30644,613,11B,50
486,30645,613,2A,50
487,30646,613,13D,50
488,30647,613,22E,50
489,30648,613,11C,50
490,30649,613,9B,50
491,30650,614,29D,79
492,30651,614,34F,79
493,30652,614,20E,79
494,30653,614,36B,79
495,30654,614,2C,79
496,30655,614,8F,79
497,30656,614,37C,79
498,30657,614,22F,79
499,30658,614,21B,79
500,30659,614,21C,79
501,30660,614,31F,79
502,30661,614,32F,79
503,30662,614,32E,79
504,30663,614,28D,79
505,30664,614,36C,79
506,30665,614,31B,79
507,30666,614,35C,79
508,30667,614,10E,79
509,30668,614,1D,79
510,30669,614,10F,79
511,30670,614,9D,79
512,30671,614,8D,79
513,30672,614,9F,79
514,30673,614,24F,79
515,30674,614,27D,79
516,30675,614,26F,79
517,30676,614,7B,79
518,30677,614,8C,79
519,30678,614,35A,79
520,30679,614,29F,79
1,30680,614,10C,79
2,30681,614,34A,79
3,30682,614,3D,79
4,30683,614,1D,79
5,30684,614,32B,79
6,30685,614,34C,79
7,30686,614,2D,79
8,30687,614,23F,79
9,30688,614,29C,79
10,30689,614,38B,79
11,30690,614,2B,79
12,30691,614,23D,79
13,30692,614,25D,79
14,30693,614,7F,79
15,30694,614,27F,79
16,30695,614,22E,79
17,30696,614,36E,79
18,30697,614,8A,79
19,30698,614,7C,79
20,30699,614,25B,79
21,30700,615,25E,53
22,30701,615,26C,53
23,30702,615,33C,53
24,30703,615,34F,53
25,30704,615,8C,53
26,30705,615,38D,53
27,30706,615,38F,53
28,30707,615,33A,53
29,30708,615,20A,53
30,30709,615,29E,53
31,30710,615,36F,53
32,30711,615,11E,53
33,30712,615,28F,53
34,30713,615,7A,53
35,30714,615,27F,53
36,30715,615,10D,53
37,30716,615,21B,53
38,30717,615,32B,53
39,30718,615,21F,53
40,30719,615,32F,53
41,30720,615,3C,53
42,30721,615,3D,53
43,30722,615,37E,53
44,30723,615,7C,53
45,30724,615,37B,53
46,30725,615,36E,53
47,30726,615,20C,53
48,30727,615,34D,53
49,30728,615,28D,53
50,30729,615,21A,53
51,30730,615,29B,53
52,30731,615,31D,53
53,30732,615,38A,53
54,30733,615,23D,53
55,30734,615,28A,53
56,30735,615,31B,53
57,30736,615,11A,53
58,30737,615,26E,53
59,30738,615,11B,53
60,30739,615,36B,53
61,30740,615,10A,53
62,30741,615,27A,53
63,30742,615,9E,53
64,30743,615,31F,53
65,30744,615,22A,53
66,30745,615,21C,53
67,30746,615,7E,53
68,30747,615,36A,53
69,30748,615,34A,53
70,30749,615,7A,53
71,30750,616,11B,19
72,30751,616,3F,19
73,30752,616,15E,19
74,30753,616,9F,19
75,30754,616,10A,19
76,30755,616,13C,19
77,30756,616,7E,19
78,30757,616,7A,19
79,30758,616,18D,19
80,30759,616,8A,19
81,30760,616,22C,19
82,30761,616,18C,19
83,30762,616,8D,19
84,30763,616,13B,19
85,30764,616,2A,19
86,30765,616,20D,19
87,30766,616,19C,19
88,30767,616,11C,19
89,30768,616,10B,19
90,30769,616,16E,19
91,30770,616,3C,19
92,30771,616,2D,19
93,30772,616,15A,19
94,30773,616,15F,19
95,30774,616,13D,19
96,30775,616,4C,19
97,30776,616,17B,19
98,30777,616,21E,19
99,30778,616,6E,19
100,30779,616,22E,19
101,30780,616,18E,19
102,30781,616,14E,19
103,30782,616,9B,19
104,30783,616,4E,19
105,30784,616,22A,19
106,30785,616,17A,19
107,30786,616,7D,19
108,30787,616,17B,19
109,30788,616,22D,19
110,30789,616,12D,19
111,30790,616,21F,19
112,30791,616,15E,19
113,30792,616,5D,19
114,30793,616,6D,19
115,30794,616,5E,19
116,30795,616,6B,19
117,30796,616,18A,19
118,30797,616,18B,19
119,30798,616,8A,19
120,30799,616,17A,19
121,30800,617,2A,86
122,30801,617,25D,86
123,30802,617,2B,86
124,30803,617,33F,86
125,30804,617,30B,86
126,30805,617,29D,86
127,30806,617,25B,86
128,30807,617,29A,86
129,30808,617,8B,86
130,30809,617,26D,86
131,30810,617,31A,86
132,30811,617,36F,86
133,30812,617,37A,86
134,30813,617,20F,86
135,30814,617,12F,86
136,30815,617,8A,86
137,30816,617,7C,86
138,30817,617,3A,86
139,30818,617,1B,86
140,30819,617,23F,86
141,30820,617,10A,86
142,30821,617,25C,86
143,30822,617,9A,86
144,30823,617,10C,86
145,30824,617,34E,86
146,30825,617,34F,86
147,30826,617,24F,86
148,30827,617,8D,86
149,30828,617,21C,86
150,30829,617,31B,86
151,30830,617,27C,86
152,30831,617,3B,86
153,30832,617,26F,86
154,30833,617,22E,86
155,30834,617,23E,86
156,30835,617,11E,86
157,30836,617,12E,86
158,30837,617,25E,86
159,30838,617,21D,86
160,30839,617,27E,86
161,30840,617,23A,86
162,30841,617,29F,86
163,30842,617,31F,86
164,30843,617,11A,86
165,30844,617,38D,86
166,30845,617,21E,86
167,30846,617,36D,86
168,30847,617,10F,86
169,30848,617,35D,86
170,30849,617,34A,86
171,30850,618,22A,49
172,30851,618,3C,49
173,30852,618,4C,49
174,30853,618,15C,49
175,30854,618,21D,49
176,30855,618,9D,49
177,30856,618,22C,49
178,30857,618,9B,49
179,30858,618,11E,49
180,30859,618,10C,49
181,30860,618,9A,49
182,30861,618,7A,49
183,30862,618,20F,49
184,30863,618,17B,49
185,30864,618,19C,49
186,30865,618,15E,49
187,30866,618,17C,49
188,30867,618,5D,49
189,30868,618,21E,49
190,30869,618,8C,49
191,30870,618,17F,49
192,30871,618,10A,49
193,30872,618,20D,49
194,30873,618,20B,49
195,30874,618,18D,49
196,30875,618,19D,49
197,30876,618,6F,49
198,30877,618,6D,49
199,30878,618,12E,49
200,30879,618,11F,49
201,30880,618,5F,49
202,30881,618,4F,49
203,30882,618,13E,49
204,30883,618,7C,49
205,30884,618,14C,49
206,30885,618,4A,49
207,30886,618,19A,49
208,30887,618,13B,49
209,30888,618,8A,49
210,30889,618,21B,49
211,30890,618,11B,49
212,30891,618,10D,49
213,30892,618,13A,49
214,30893,618,16D,49
215,30894,618,22A,49
216,30895,618,3E,49
217,30896,618,16A,49
218,30897,618,13D,49
219,30898,618,10C,49
220,30899,618,11C,49
221,30900,619,23A,56
222,30901,619,3C,56
223,30902,619,25C,56
224,30903,619,26C,56
225,30904,619,35D,56
226,30905,619,26F,56
227,30906,619,28E,56
228,30907,619,27C,56
229,30908,619,30A,56
230,30909,619,24B,56
231,30910,619,25F,56
232,30911,619,8F,56
233,30912,619,28B,56
234,30913,619,34F,56
235,30914,619,29A,56
236,30915,619,28C,56
237,30916,619,20D,56
238,30917,619,1C,56
239,30918,619,8B,56
240,30919,619,20B,56
241,30920,619,26E,56
242,30921,619,2D,56
243,30922,619,12D,56
244,30923,619,36E,56
245,30924,619,27A,56
246,30925,619,34B,56
247,30926,619,1A,56
248,30927,619,38D,56
249,30928,619,20A,56
250,30929,619,23D,56
251,30930,619,27E,56
252,30931,619,12F,56
253,30932,619,29E,56
254,30933,619,28F,56
255,30934,619,8E,56
256,30935,619,30B,56
257,30936,619,21C,56
258,30937,619,10E,56
259,30938,619,20F,56
260,30939,619,22B,56
261,30940,619,20C,56
262,30941,619,26D,56
263,30942,619,24E,56
264,30943,619,21F,56
265,30944,619,36B,56
266,30945,619,7F,56
267,30946,619,31D,56
268,30947,619,37D,56
269,30948,619,3D,56
270,30949,619,10B,56
271,30950,620,15C,28
272,30951,620,21C,28
273,30952,620,7D,28
274,30953,620,11C,28
275,30954,620,20D,28
276,30955,620,19C,28
277,30956,620,10B,28
278,30957,620,1B,28
